CID,Bin,Smiles,MW,RotBonds,TPSA,HAcceptors,HDonors,cLogP,AromaticRings,TotalRings,Heterocycles,NumF,NumCl,ChiralCenters,QED
8828936,CID_5000000_10000000,COc1ccc(C(=O)/C(C#N)=C/c2ccc(Br)s2)cc1,346.96156166,4,50.09,4,0,4.309080000000002,2,2,1,0,0,0,0.47000480304911174
5383575,CID_5000000_10000000,Cc1ccc(S(=O)(=O)[NH2+]/N=C(/CSc2ccc(N(C)C)cc2)c2ccccc2)cc1,440.14609549209,8,66.35,5,1,3.5097200000000024,3,3,0,0,0,0,0.25194748864158983
5563812,CID_5000000_10000000,CCOc1ccc(/C=N\NC(=O)c2sc([NH3+])nc2CC)cc1OC,349.13288795209,7,100.45,6,2,1.7500999999999995,2,2,1,0,0,0,0.5872611838692683
8293394,CID_5000000_10000000,Cn1c(SCc2nc(-c3cccc(Cl)c3)no2)nnc1-c1ccco1,373.040023304,5,82.77,8,0,4.070800000000003,4,4,3,0,1,0,0.48734928146902384
7724310,CID_5000000_10000000,CCc1cccc(C)c1NC(=O)COC(=O)/C=C/c1ccc2c(c1)OCCCO2,395.1732729,6,73.86,5,1,3.913820000000002,2,3,1,0,0,0,0.5929014295916881
5928310,CID_5000000_10000000,CCOc1ccc(C(=O)Oc2ccc(/C=N\NC(=O)CNC(=O)c3ccc(OC)c(OC)c3)cc2OC)cc1,535.195464888,12,133.78,9,2,3.2104000000000017,3,3,0,0,0,0,0.15633653323721347
5355026,CID_5000000_10000000,CC1=C(/C=C/C(C)=C/C=O)C(C)(C)CCC1,218.167065324,3,17.07,1,0,4.214400000000004,0,1,0,0,0,0,0.39369965811565427
7370045,CID_5000000_10000000,[H]/N=C1\C(C=O)CC(C#N)(C#N)[C@]1(C#N)[C@H]1C(=O)[C@@H](C(C)C)CC[C@@H]1C,338.174275944,3,129.35999999999999,6,1,2.6559100000000013,0,2,0,0,0,5,0.7905686551613957
8415168,CID_5000000_10000000,CCCNC(=O)[C@H](C)NC(=O)CSc1nc2nc(C)cc(C)n2n1,350.152494944,7,101.28,7,2,0.864139999999999,2,2,2,0,0,1,0.7185108849994054
7707190,CID_5000000_10000000,COc1cccc(NC(=O)COc2cc(OC)cc(OC)c2)c1,317.12632270800003,7,66.02000000000001,5,1,2.7299000000000007,2,2,0,0,0,0,0.8503466584439977
6482338,CID_5000000_10000000,O=C(/C=C/C(=O)c1ccccc1)NC[C@H]1CN(c2ccc([NH+]3CCCCC3)c(F)c2)C(=O)O1,452.19801098409,7,80.15,4,2,2.4065000000000003,2,4,2,1,0,1,0.4995855129817127
6864407,CID_5000000_10000000,Cn1c(SCC(=O)[NH+]/N=C/c2ccc([N+](=O)[O-])cc2)nnc1-c1ccc(Cl)cc1,430.06093844009007,7,118.88,8,1,2.0457,3,3,1,0,1,0,0.26496818495950636
9986597,CID_5000000_10000000,COC(=O)c1sc[s+]c1SCCCCSc1[s+]csc1C(=O)OC.[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-],637.8343073119997,9,237.08,16,0,-3.779399999999997,2,2,2,0,2,0,0.1107974746803225
5003926,CID_5000000_10000000,CCOC(=O)c1sc2ncn(CC(=O)Nc3cccc(S([NH3+])(=O)=O)c3)c(=O)c2c1C,451.07405274809,6,152.07,9,2,0.5124200000000003,3,3,2,0,0,0,0.5180361536527166
7188560,CID_5000000_10000000,COc1ccc(/C=N\[NH2+]C(=S)N[C@H]2C[C@H]3CC[C@H]2C3)cc1,304.14780974409,4,50.230000000000004,3,2,1.6555999999999997,1,3,0,0,0,3,0.3848591139653052
8197058,CID_5000000_10000000,CC(C)[C@H](NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NCc1ccccc1C[NH+](C)C,426.31150394009,8,62.64,2,3,2.304500000000001,1,5,0,0,0,1,0.5973621630524918
7605604,CID_5000000_10000000,COCCNC(=O)CSc1ccccc1C(=O)OCC(=O)N[C@H]1CCCC[C@H]1C,422.18754306,10,93.72999999999999,6,2,2.393,1,2,0,0,0,2,0.34163971374319574
8508991,CID_5000000_10000000,Cc1cc(C(=O)OCC(=O)N(C)[C@@H](C)c2ccccc2)c(C)n1Cc1cccs1,410.16641369200005,7,51.540000000000006,5,0,4.591140000000005,3,3,2,0,0,1,0.5354216707897875
7025089,CID_5000000_10000000,CC(C)(C)[C@@H]1CCc2c(sc3nc(-c4ccccc4)cn23)C1,310.150369704,1,17.3,3,0,5.213800000000005,3,4,2,0,0,1,0.6025629416387993
6063541,CID_5000000_10000000,CC(=O)[NH+]/C(=C/c1cccc([N+](=O)[O-])c1)C(=O)Nc1cccc(C(F)(F)F)c1,393.09309200808997,5,104.91,4,2,2.4888999999999992,2,2,0,3,0,0,0.4625623060873345
7324538,CID_5000000_10000000,Cc1cc(OC[C@H](O)C[NH+](C)C(=O)c2ccc([N+](=O)[O-])cc2)ccc1Cl,379.10552584008997,7,94.11,5,2,1.65142,2,2,0,0,1,2,0.5632251237102762
9610081,CID_5000000_10000000,C(=N/[NH+]1CCOCC1)\c1cccc2ccccc12,241.13353958409,2,26.03,2,1,1.0888000000000004,2,3,1,0,0,0,0.7825979686829254
7029330,CID_5000000_10000000,Cc1cccc(C[NH+]2CC[NH+](CN3C(=O)C(=O)c4ccccc43)CC2)c1,351.19357988018,4,46.260000000000005,2,2,-0.5345799999999963,2,4,2,0,0,0,0.7275436751237422
9927265,CID_5000000_10000000,CC[NH+](c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1)C1CCCC1,325.15222434009,3,37.3,1,2,3.025800000000002,2,3,1,3,0,1,0.8942291919186196
6478397,CID_5000000_10000000,CCCC[NH+]1C(=O)C(=C/C=C/C=C2/SC(c3ccccc3)=C(c3ccccc3)N2CCCS(=O)(=O)O)C(=O)N(CCCC)C1=S,666.2124608000898,14,99.42999999999999,7,2,5.301900000000005,2,4,2,0,0,1,0.12138330525612313
6677416,CID_5000000_10000000,[NH3+]c1ccccc1NC(=O)CCCC(=O)NCc1ccccc1-c1ccc([C@@H]2O[C@H](Cn3cnc(Cl)c3Cl)C[C@H](c3ccc(CO)cc3)O2)cc1,728.24010116009,13,142.35,7,4,6.893400000000007,5,6,2,0,2,3,0.10401996250881458
8000245,CID_5000000_10000000,CC(C)C[C@@H](C(=O)OCc1cccc([N+](=O)[O-])c1)N1C(=O)c2ccccc2C1=O,396.13213635999995,7,106.82,6,0,3.348900000000002,2,3,1,0,0,1,0.3074220534616049
5673984,CID_5000000_10000000,COc1ccc(C(=O)N/N=C\c2ccc([NH+](c3ccccc3)c3ccccc3)cc2)cc1OC,452.19686811209,8,64.36,4,2,4.6475000000000035,4,4,0,0,0,0,0.30224051891410164
8590369,CID_5000000_10000000,C[C@H](OC(=O)Cc1cccc(F)c1)C(=O)Nc1ccccc1C#N,326.10667056000005,5,79.19,4,1,2.8102800000000006,2,2,0,1,0,1,0.8569802779377211
5173155,CID_5000000_10000000,C=Cc1ccc(N2C(=O)C3CC=C4C(c5ccccc5OCCO)C5=C(CC4C3C2=O)C(=O)C(Br)=CC5=O)cc1,599.094349652,6,100.97999999999999,6,1,4.667300000000004,2,6,1,0,0,4,0.29414375021116546
7630470,CID_5000000_10000000,CCCCn1c(SCC(=O)Nc2ccc(CC#N)cc2)nnc1[C@@H](CC)[NH+](C)C,415.22745703209006,11,88.04,6,2,2.4706800000000007,2,2,1,0,0,1,0.550619916582311
8787003,CID_5000000_10000000,COc1cc(CNC(=O)CSc2ccc(C)cc2C)ccc1OC(F)F,381.121020972,8,47.56,4,1,4.321940000000003,2,2,0,2,0,0,0.6920016904112852
7957411,CID_5000000_10000000,O=C(Nc1ccc(F)cc1)[C@H](Sc1nnc(C2CCCCC2)o1)c1ccccc1,411.14167616399993,6,68.02000000000001,5,1,5.728500000000005,3,4,1,1,0,1,0.5248582204172795
7231203,CID_5000000_10000000,CC[C@H](C)[NH+](CC(=O)N(Cc1cccn1C)C1CC1)S(=O)(=O)c1ccccc1,404.20023924008996,9,63.82,4,1,1.5884,2,3,1,0,0,2,0.6903620063249718
7771966,CID_5000000_10000000,CCNC(=O)NC(=O)[C@@H](OC(=O)c1cc(C)ccc1[O-])c1ccccc1,355.12994528791,5,107.56,5,2,1.8124199999999995,2,2,0,0,0,1,0.7955324039471549
7405929,CID_5000000_10000000,Cc1cc(C)c([C@H](O)C(O)(CCC(C)C)CCC(C)C)c(C)c1,320.271530392,8,40.46,2,2,5.248760000000006,1,1,0,0,0,1,0.6866179867339092
8081279,CID_5000000_10000000,COc1ccc(CN(C(=O)NC(C)(C)C)C2CC2)cc1OS(C)(=O)=O,370.1562429319999,6,84.94,5,1,2.506100000000001,1,2,0,0,0,0,0.7779021070789155
7875416,CID_5000000_10000000,C=CCn1c(SCC(=O)N[C@H](C)COC)nnc1-c1ccc(Cl)cc1,380.107374592,9,69.04,6,1,3.027700000000001,2,2,1,0,1,1,0.5345759766506982
7091121,CID_5000000_10000000,CCOc1ccccc1[NH+]1C(=O)N2CCc3c([nH]c4ccc(OC)cc34)[C@@]2(C)C1=O,406.17613266808996,4,76.07,4,2,2.5253000000000005,3,5,3,0,0,2,0.6531781073786964
5230627,CID_5000000_10000000,CCCCOc1ccc(C2C3CCCC=C3C(C#N)=C([NH3+])C2(C#N)C#N)cc1OC,403.21285252409007,6,117.46999999999998,5,1,3.7509400000000017,1,3,0,0,0,2,0.7258442571383698
8001496,CID_5000000_10000000,Cc1sc2nc(/C=C/c3ccsc3)[nH]c(=O)c2c1C,288.039105004,2,45.75,4,1,3.8333400000000015,3,3,3,0,0,0,0.7785761797634353
8522780,CID_5000000_10000000,CC[NH+](CC)S(=O)(=O)c1ccc(O[C@H](C#N)Cc2ccc(C)cc2)c([N+](=O)[O-])c1,418.14311828808997,9,114.74000000000001,6,1,2.0303,2,2,0,0,0,1,0.4921717079261621
6469736,CID_5000000_10000000,CCC[NH+]1CCC(NC(=O)Nc2ccc(C)c(Cl)c2)CC1,310.16806652009,4,45.57,1,3,2.22722,1,2,1,0,1,0,0.7844264224751081
9873932,CID_5000000_10000000,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCCCCCCCC[NH2+]C[C@H](O)c2ccc([O-])c3[nH]c(=O)ccc23)C1,624.367556016,17,139.09,5,4,3.7227000000000015,4,5,2,0,0,2,0.13271641706593545
6471157,CID_5000000_10000000,C=C(C)COc1ccc(C(=O)Nc2cccnc2)cc1,268.121177752,5,51.22,3,1,3.288800000000001,2,2,1,0,0,0,0.8464855286457509
9289954,CID_5000000_10000000,CCCC[NH+](C)S(=O)(=O)c1ccc(NC(=O)CSC2CCCCC2)cc1,399.17706127209004,9,67.68,4,2,2.6945000000000006,1,2,0,0,0,1,0.66994024115567
7084066,CID_5000000_10000000,[NH3+]CC[NH2+]c1ccc([N+](=O)[O-])c(NCc2ccccc2)c1,288.15752872018,7,99.42,3,3,0.6437000000000013,2,2,0,0,0,0,0.3959103825332883
8175229,CID_5000000_10000000,COC(=O)c1ccc(OCC(=O)NC(=O)NC2CCCCC2)c(OC)c1,364.16343648799995,6,102.96,6,2,2.0190999999999995,1,2,0,0,0,0,0.7487934048287603
7760123,CID_5000000_10000000,CC(=O)Nc1cccc(NC(=O)CSc2nnc([NH3+])s2)c1,324.05834310809,5,111.62,6,3,1.1006999999999996,2,2,1,0,0,0,0.7131327343763638
7270261,CID_5000000_10000000,CCCC[NH+](CC#C[C@H](C)C(C(=O)OCC)C(=O)OCC)CCCC,354.26388505209,12,57.040000000000006,4,1,1.853400000000001,0,0,0,0,0,1,0.330124893034362
9912188,CID_5000000_10000000,CC(=O)OCC(Cc1ccccc1F)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,462.195485564,10,84.5,4,2,3.4574000000000016,3,3,0,1,0,2,0.4522131160585168
8606369,CID_5000000_10000000,COCCCn1c(SCC(=O)c2ccc(OC)c(F)c2)nc2ccccc2c1=O,416.120606372,9,70.42,7,0,3.5557000000000025,3,3,1,1,0,0,0.22994411100503193
8368807,CID_5000000_10000000,COc1ccccc1CNC(=O)c1ccc(Cl)c(S(=O)(=O)[NH2+]C2CC2)c1,395.08268222008996,7,89.08,4,2,1.6930999999999998,2,3,0,0,1,0,0.7462239354510305
5971634,CID_5000000_10000000,Cc1ccc([NH+](CC(=O)N/N=C\c2ccc(OCc3ccccc3Cl)cc2)S(=O)(=O)c2ccccc2)cc1Cl,582.1015590920899,10,89.26999999999998,5,2,4.9364200000000045,4,4,0,0,2,1,0.20468433574944922
5084863,CID_5000000_10000000,O=C(Nc1cc(Cl)ccc1[O-])c1noc2c1CCCC2,291.05419350391,2,78.19,4,1,2.532700000000001,2,3,1,0,1,0,0.921998316925548
7678622,CID_5000000_10000000,COc1ccc(-c2cc3n(c2)CCc2cc4c(cc2-3)OCCCO4)cc1,347.152143532,2,32.620000000000005,4,0,4.548100000000003,3,5,3,0,0,0,0.6817571144756384
6728948,CID_5000000_10000000,COc1cc(OC)c2c(=O)c(-c3ccccc3)c(C)oc2c1OC,326.115423676,4,57.900000000000006,5,0,3.794220000000003,3,3,1,0,0,0,0.7298047944316643
9284097,CID_5000000_10000000,COc1cc(C[NH2+]C(=S)NCCN(C)C)cc(OC)c1OC,328.16893911208996,8,59.57000000000001,5,2,0.21190000000000153,1,1,0,0,0,0,0.6656233703574201
6214445,CID_5000000_10000000,COc1ccc(S(=O)(=O)[NH+](C)c2ccc(OC(=O)/C=C/c3cccs3)cc2)cc1,430.07774116009,7,74.11000000000001,6,1,2.9106000000000005,3,3,1,0,0,1,0.35447193677954975
8744776,CID_5000000_10000000,O=S(=O)(c1cccs1)N1CCN(C(=S)[NH2+]c2ccccc2F)CC1,386.04614442409,3,57.230000000000004,4,1,1.3735000000000002,2,3,2,1,0,0,0.6395684523505452
8971364,CID_5000000_10000000,COC(=O)c1ccccc1/C=[NH+]\Nc1ccc(C(=O)O)cc1,299.10263338009,5,89.60000000000001,4,3,0.6979999999999995,2,2,0,0,0,0,0.4294314997828441
5238511,CID_5000000_10000000,[H]/N=C1\SC(=Cc2ccc(-c3ccc(Cl)cc3C(=O)O)o2)C(=O)N1c1ccc(Cl)cc1Cl,491.95051087199994,4,94.60000000000001,5,2,6.660670000000003,3,4,2,0,3,0,0.39624012100118644
33617344,CID_10000000_50000000,COc1ccc(NC(=O)c2ccc(C(F)(F)F)nc2)cc1Cc1ccccc1,386.124212444,5,51.22,3,1,4.952100000000003,3,3,1,3,0,0,0.6749121853779588
11977209,CID_10000000_50000000,C=C(CC[C@H](C=O)[C@@]1(C)COC(CC)(CC)O1)COCc1ccc(OC)cc1,390.24062418799997,12,53.99000000000001,5,0,4.685100000000005,1,2,1,0,0,2,0.3829129416360929
37900753,CID_10000000_50000000,Cc1ccc(S(=O)(=O)[NH+](C)c2ccccc2C(=O)NCc2ccccc2-n2ccnc2)cc1,461.16418808009007,7,85.49999999999999,5,2,2.6458199999999996,4,4,1,0,0,1,0.4431702025386124
49715733,CID_10000000_50000000,O=C(c1cccc(Cl)c1)N(Cc1ccsc1)Cc1ccco1,331.04337736799994,5,33.45,3,0,4.837100000000003,3,3,2,0,1,0,0.6701151464274826
20332938,CID_10000000_50000000,COc1ccc(C2=C(CC(C)[NH2+]C(C)C)C(=O)NCCC2)cc1,317.22235458809,6,54.94,2,2,2.1091999999999995,1,2,1,0,0,1,0.8441502621001215
10896091,CID_10000000_50000000,O=C1CC[C@@H](S(=O)(=O)c2ccccc2)[C@@H](CCCOCc2ccccc2)N1Cc1ccccc1,477.197379472,10,63.68,4,0,5.0171000000000054,3,4,1,0,0,2,0.3849103946723945
19375541,CID_10000000_50000000,COc1ccc(C2Sc3cc(Cl)ccc3N(CC[NH+]3CCN(c4ccccc4OC)CC3)C(=O)C2OC(C)=O)cc1,596.1980463200899,8,72.75,7,1,3.874000000000003,3,5,2,0,1,2,0.39589491067087573
43422458,CID_10000000_50000000,O=C(c1ccc(Br)c([N+](=O)[O-])c1)N1CCCC(CO)C1,342.02151906,3,83.67999999999999,4,1,2.2017999999999995,1,2,1,0,0,1,0.6736592774431411
41378217,CID_10000000_50000000,Cc1ccccc1NC(=O)C[NH2+][C@@H](c1ccc(Cl)cc1)C(C)C,331.15716748808995,6,45.71,1,2,3.547620000000002,2,2,0,0,1,1,0.8350983508989364
42906203,CID_10000000_50000000,CC(NC(=O)c1ccco1)C(=O)Nc1ccccc1,258.100442308,4,71.34,3,2,2.0366,2,2,1,0,0,1,0.8810808923300016
24674459,CID_10000000_50000000,CCN(CC)C(=O)C(c1ccccc1)[NH+]1CCN(C(=O)c2ccccc2F)CC1,398.22383180809004,6,45.06,2,1,1.776100000000001,2,3,1,1,0,1,0.8063127280941973
25142337,CID_10000000_50000000,CC[C@H](NC(=O)c1c(C[NH+]2CCN(CCN3CCCCC3)CC2)n(-c2cccc(Cl)c2)c(=O)c2ccccc12)c1ccccc1,626.32562978009,10,62.02,5,2,4.711600000000005,4,6,3,0,1,1,0.2677405478930433
20793497,CID_10000000_50000000,O=C(O)CCOCOc1ccccc1,196.073558864,6,55.760000000000005,3,1,1.5142000000000002,1,1,0,0,0,0,0.5531755816876219
39196094,CID_10000000_50000000,Cc1sc2nc(-c3ccc(F)cc3)c(/C=C/C(=O)O)n2c1C,316.06817687600005,3,54.599999999999994,4,1,3.916540000000003,3,3,2,1,0,0,0.7452344502010793
28702934,CID_10000000_50000000,CN1CCC(C#N)([NH2+]CCCc2ccccc2)CC1,258.19647418809,5,43.64,2,1,1.1705800000000002,1,2,1,0,0,0,0.8057971093551269
15101122,CID_10000000_50000000,O=C(CC1CCC2(CC1)OCCO2)N1CC[NH+](c2ccccn2)CC1,346.21251817609,3,56.1,4,1,0.7636000000000018,1,4,3,0,0,0,0.8781463580328968
17251036,CID_10000000_50000000,Cc1ccccc1NC(=O)Cn1c(=O)cc(C(=O)N2CCCCC2)c2ccccc21,403.18959166,4,71.41,4,1,3.574720000000003,3,4,2,0,0,0,0.7238695574314034
45210535,CID_10000000_50000000,C[NH+]1CCCC(C(=O)N2CCC(CCC(=O)N3CCC(Cc4ccccc4)CC3)CC2)C1,440.32715400409,6,45.06,2,1,2.411200000000001,1,4,3,0,0,2,0.7384423204742808
13472025,CID_10000000_50000000,CC(C)Cc1ccc(C2(C)OC2C#N)cc1,215.131014164,3,36.32,2,0,3.022680000000002,1,2,1,0,0,2,0.7265325897127306
33744131,CID_10000000_50000000,CC(C)c1ccc(OCc2nnc([NH3+])o2)cc1,234.12370317209,4,75.79,4,1,1.6453999999999998,2,2,1,0,0,0,0.8721722563826403
24044321,CID_10000000_50000000,CC(C)(C[NH3+])CN(Cc1cccc(NC(=O)c2ccc(C#N)cc2)c1)C(=O)c1cccc(F)c1,459.21908077609,8,100.84,3,2,3.8601800000000015,3,3,0,1,0,0,0.5348288442093974
19535548,CID_10000000_50000000,Cc1c(Br)cnn1C(C)C(=O)Nc1ncn(Cc2cccc(Cl)c2)n1,422.02574891200004,5,77.63000000000001,6,1,3.4469200000000013,3,3,2,0,1,1,0.6816817401095269
19096983,CID_10000000_50000000,Cc1cc2c(cc1[NH3+])Sc1ccc(N)c(C)c1C2,257.11069596409,0,53.66,2,2,2.814440000000001,2,3,1,0,0,0,0.6084338246271114
17023193,CID_10000000_50000000,CCOC(=O)c1c(NC(=O)CSc2nccc(-c3ccc(Br)cc3)n2)sc2c1CCCC2,531.028595664,7,81.17999999999999,7,1,5.753900000000004,3,4,2,0,0,0,0.23705620469741387
22982279,CID_10000000_50000000,CC1C(C)C2CC1C(C)C2C1C(=O)OC(=O)C1CC1(CC2(C)CCOC2=O)CCC(=O)O1,446.23045342799986,5,95.97000000000001,7,0,3.2856000000000023,0,5,3,0,0,10,0.3631881568341015
10493421,CID_10000000_50000000,O=C(NCc1cccc(C(F)(F)F)c1)C1CCC[NH2+]C1,287.13657427609,3,45.71,1,2,1.2949999999999995,1,2,1,3,0,1,0.864491958927398
18470351,CID_10000000_50000000,COC(=O)CCc1ccoc1,154.06299418,3,39.44,3,0,1.3852,1,1,1,0,0,0,0.6173125234563533
33620703,CID_10000000_50000000,CCc1nc2ccccc2n1CC(=O)Nc1cc(S(=O)(=O)[NH+](CC)CC)ccc1N1CCCC1,484.23768736808995,9,88.74,6,2,2.4510000000000005,3,4,2,0,0,0,0.4871402659213255
10609147,CID_10000000_50000000,C/C=C/[C@@H]1CC[C@@H](C(=O)OC)[NH+]2CCC[C@@H]12,224.16450536409,2,30.740000000000002,2,1,0.5613999999999999,0,2,2,0,0,4,0.5487118236938013
17545216,CID_10000000_50000000,Cc1cc(C)cc(-n2ccnc2SCC(=O)N(Cc2nnc(-c3ccccc3Cl)o2)C2CC2)c1,493.133923688,8,77.05000000000001,7,0,5.475840000000005,4,5,2,0,1,0,0.30254213446452183
27432989,CID_10000000_50000000,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)S/C1=N/c1ccc(C(=O)O)c(O)c1,398.0572571679999,3,108.66000000000001,7,2,3.052900000000001,2,4,2,0,0,0,0.7650534984912181
19325254,CID_10000000_50000000,CCOc1ccc(CC(=O)N2CC[NH+](Cc3cccc(C)c3)CC2)cc1OCC,397.24856933609,8,43.209999999999994,3,1,2.262220000000001,2,3,1,0,0,0,0.7431564223979802
11725636,CID_10000000_50000000,C[C@H](CC(=O)OC(C)(C)C)[NH+](Cc1ccccc1)[C@H](C)c1ccccc1,354.24275568408996,7,30.740000000000002,2,1,3.953000000000003,2,2,0,0,0,3,0.7633095863425696
17070593,CID_10000000_50000000,CC(Oc1cccc(Cl)c1Cl)C(=O)Nc1cccc(S(=O)(=O)[NH+]2CCOCC2)c1,459.05427455209,6,86.14,5,2,2.0032000000000005,2,3,1,0,2,1,0.6891639237518945
14955420,CID_10000000_50000000,O=C(O)C[NH+]1C(=S)c2cc(Cc3ccc(Cl)c(Cl)c3)cn2C1=S,384.96335137209,4,46.669999999999995,4,2,2.1773000000000007,2,3,2,0,2,1,0.7913375361516145
23986629,CID_10000000_50000000,CCO[C@@H]1OC(C(=O)N2CC[NH+](Cc3ccccc3)CC2)=C[C@H](c2ccc(OC)cc2)[C@@H]1CCCO,495.28534876808993,10,72.67,5,2,2.3715000000000015,2,4,2,0,0,3,0.5296710970659092
23262645,CID_10000000_50000000,C#C[Si](C)(C)/C=C/S/C=C/[Si](C)(C)C#C,250.066774636,4,0.0,1,0,3.5870000000000024,0,0,0,0,0,0,0.5427004480763248
16791605,CID_10000000_50000000,CCOc1ccccc1NC(=O)NCCC(=O)O,252.111006992,6,87.66000000000001,3,3,1.6815,1,1,0,0,0,0,0.7184153346860778
24566544,CID_10000000_50000000,Cc1occc1-c1nnc(Sc2ccc(S(=O)(=O)[NH+]3CCCCC3)cc2[N+](=O)[O-])n1C,464.10568722409,6,125.57000000000002,9,1,2.2004199999999994,3,4,3,0,0,0,0.4346711422343053
24282444,CID_10000000_50000000,O=C(NCc1ccc(F)cc1)c1cc(N2C(=O)CCS2(=O)=O)ccc1Cl,396.03468382799997,4,83.55000000000001,4,1,2.475600000000001,2,3,1,1,1,0,0.8600896657160948
15916620,CID_10000000_50000000,CC1CC([NH3+])=NN1Cc1ccccc1,190.13387393208998,2,43.24,2,1,0.8361999999999998,1,2,1,0,0,1,0.7374025654899796
32620373,CID_10000000_50000000,CCCc1cc(=O)oc2cc(OCC(=O)NC(=O)NCc3ccccc3)ccc12,394.152871804,7,97.63999999999999,5,2,3.1503000000000023,3,3,1,0,0,0,0.6001441469624264
18845070,CID_10000000_50000000,Cc1csc(/N=C2/S/C(=C\C=C\c3ccccc3)C(=O)N2c2ccccc2)n1,403.0813041640001,4,45.56,5,0,5.8163200000000055,3,4,2,0,0,0,0.5159974887160962
22532048,CID_10000000_50000000,COc1ccc2nc([NH2+]c3ncnc(Nc4ccccc4Cl)c3[N+](=O)[O-])sc2c1,429.0531134080899,6,119.68,8,2,3.926700000000001,4,4,2,0,1,0,0.3516577602215648
43839584,CID_10000000_50000000,Cc1ccccc1CSC1=NC2CS(=O)(=O)CC2[NH+]1c1ccccc1,373.10389633209,3,50.94,4,1,1.9800199999999997,2,4,2,0,0,3,0.8951049796343298
25433988,CID_10000000_50000000,C[C@H](N[C@H](c1ccccc1)C1CC1)C(=O)Nc1cccc(S([NH3+])(=O)=O)c1,374.15328904808996,7,102.91,4,3,1.6850999999999998,2,3,0,0,0,2,0.6859786556389871
22689886,CID_10000000_50000000,CCC(C)[C@H]([NH3+])C(=O)NCC(C)(C)N(CC)CC,258.25398906409,8,59.980000000000004,2,2,0.8796000000000013,0,0,0,0,0,2,0.6788065251508083
11871732,CID_10000000_50000000,O=C([O-])[C@@H]1[C@H](C(=O)Nc2cc(Cl)ccc2Cl)[C@@H]2C=C[C@H]1C2,324.01997218391,3,69.22999999999999,3,1,2.1201,1,3,0,0,2,4,0.865677630533977
45117356,CID_10000000_50000000,CCCOc1cc(=O)[nH]c(CC)n1,182.105527688,4,54.980000000000004,3,1,1.1211,1,1,1,0,0,0,0.75875152039635
22704793,CID_10000000_50000000,CC(C)CC([NH+])C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)O,493.2292904360899,14,205.92999999999998,6,6,-1.4133999999999938,1,1,0,0,0,4,0.18095278716468075
42384298,CID_10000000_50000000,O=C(CCC1CCN(C(=O)[C@H]2Cc3ccccc3O2)CC1)NCc1cccc(Cl)c1,426.17102040400005,6,58.64,3,1,3.9787000000000026,2,4,2,0,1,1,0.7596254455687775
49253375,CID_10000000_50000000,COc1ccc(CNC(=O)NCC2CCC[NH+](Cc3cccs3)C2)cc1,374.18967455609004,7,54.8,3,3,2.051,2,3,2,0,0,2,0.6947963790300242
11902679,CID_10000000_50000000,Cc1sc(NC(=O)[C@@H]2[C@@H](C(=O)[O-])[C@@H]3C=C[C@H]2O3)nc1-c1ccccc1,355.07580153991006,4,91.35000000000001,6,1,1.3765199999999995,2,4,3,0,0,4,0.8367762667412482
41137287,CID_10000000_50000000,O=C(NN1C[C@H](C(=O)O[C@@H](CCCl)C(=O)c2ccc(F)cc2)CC1=O)c1ccccc1Cl,480.065505288,8,92.78,5,1,3.3960000000000017,2,3,1,1,2,2,0.3546679561640933
44233660,CID_10000000_50000000,CCOC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1,355.15722891200005,5,42.09,2,1,5.602400000000005,4,4,1,0,0,0,0.47334376990845073
15211244,CID_10000000_50000000,C=CC[n+]1ccc(C)c2ccccc21.[Br-],263.030961548,2,3.88,0,0,-0.37428000000000017,2,2,1,0,0,0,0.5143729563667617
11450499,CID_10000000_50000000,Cc1ccccc1C1CCN(CC2CCc3cccnc3[NH2+]C2)CC1,336.24342438009,3,32.74,2,1,3.0269200000000005,2,4,3,0,0,1,0.9344156203852659
38100396,CID_10000000_50000000,CCS(=O)(=O)[NH+]1CCN(Cc2cccc(C(=O)Nc3ccccc3C(=O)NCc3cccnc3)c2)CC1,522.21695192409,9,112.91000000000001,6,3,1.3141000000000016,3,4,2,0,0,0,0.39078089383017156
47260763,CID_10000000_50000000,O=C(c1cnsn1)N1CC[NH+](c2cccc(Cl)c2)CC1,309.05713616809,2,50.53,4,1,0.8638999999999997,2,3,2,0,1,0,0.8951920308928147
46396346,CID_10000000_50000000,Cc1ccc([NH2+]S(=O)(=O)c2cc(-c3cc(C(F)(F)F)on3)cs2)cc1Cl,422.98462297209005,4,76.78,5,1,3.967520000000002,3,3,2,3,1,0,0.6440820691034945
17001081,CID_10000000_50000000,C/C=C/c1ccc(OCCCCn2c(-c3ccc(Cl)cc3)nc3ccccc32)c(OC)c1,446.176105784,9,36.28,4,0,7.257600000000007,4,4,1,0,1,0,0.25372492882526715
